--contingency
--label
'Percentile_50_SD_2'
--Active power constraint
Bus, sum_pg, pd, gsh, v_n, gshvn2, sum_p_li, sum_p_ti, pslackm_n, pslackp_n, p_relax
3441, NaN, -0.0000000000, 0.0000000000, 1.0008495302, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3442, NaN, -0.0000000000, 0.0000000000, 1.0012615010, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3443, NaN, -0.0641940100, 0.0000000000, 0.9959885692, -0.0000000000, -0.0641940100, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3444, NaN, -0.0000000000, 0.0000000000, 0.9959989396, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3445, NaN, -0.1295155000, 0.0000000000, 0.9959872282, -0.0000000000, -0.1295155000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3446, NaN, -0.0000000000, 0.0000000000, 1.0008521019, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3447, NaN, -0.0166571900, 0.0000000000, 1.0053200502, -0.0000000000, -0.0166571900, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3448, NaN, -0.0000000000, 0.0000000000, 1.0055586133, -0.0000000000, -0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3449, NaN, -0.0000000000, 0.0000000000, 1.0040844946, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3450, NaN, -0.0000000000, 0.0000000000, 1.0039265801, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3451, NaN, -0.0000000000, 0.0000000000, 1.0055755524, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3452, NaN, -0.0000000000, 0.0000000000, 1.0059606632, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3453, NaN, -0.0000000000, 0.0000000000, 1.0059186264, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3454, NaN, -0.1181704000, 0.0000000000, 0.9942661369, -0.0000000000, -0.1181704000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3455, NaN, -0.0000000000, 0.0000000000, 1.0028649910, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3456, NaN, -0.0000000000, 0.0000000000, 0.9988641191, -0.0000000000, -0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3457, NaN, -0.0000000000, 0.0000000000, 0.9991744698, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3458, NaN, -0.0000000000, 0.0000000000, 0.9945362865, -0.0000000000, -0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3459, NaN, -0.0000000000, 0.0000000000, 0.9954716087, -0.0000000000, -0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3460, NaN, -0.0886833300, 0.0000000000, 0.9945195872, -0.0000000000, -0.0886833300, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3461, NaN, -0.0000000000, 0.0000000000, 0.9945362865, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3462, NaN, -0.0000000000, 0.0000000000, 0.9947679064, -0.0000000000, -0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3463, NaN, -0.0000000000, 0.0000000000, 0.9953819224, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3464, NaN, -0.0000000000, 0.0000000000, 1.0039446043, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3465, NaN, -0.0000000000, 0.0000000000, 1.0018541103, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3466, -0.0000000000, -0.0000000000, 0.0000000000, 1.0033228120, -0.0000000000, -0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3467, NaN, -0.0000000000, 0.0000000000, 0.9997906515, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3468, NaN, -0.0000000000, 0.0000000000, 1.0002762782, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3469, NaN, -0.0000000000, 0.0000000000, 0.9981592361, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3470, NaN, -0.0000000000, 0.0000000000, 1.0017335425, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3471, NaN, -0.0000000000, 0.0000000000, 1.0016404139, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3472, NaN, -0.0000000000, 0.0000000000, 1.0004109996, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3473, NaN, -0.0000000000, 0.0000000000, 1.0003998930, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3474, NaN, -0.0000000000, 0.0000000000, 1.0009570319, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3475, NaN, -0.0000000000, 0.0000000000, 1.0010156193, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3476, NaN, -0.0000000000, 0.0000000000, 1.0021355607, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3477, -0.0000000000, -0.0000000000, 0.0000000000, 1.0022541264, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3478, NaN, -0.0000000000, 0.0000000000, 1.0016944177, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3479, NaN, -0.0000000000, 0.0000000000, 1.0018055587, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3480, NaN, -0.0000000000, 0.0000000000, 1.0050903119, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3481, NaN, -0.0000000000, 0.0000000000, 1.0050821679, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3482, NaN, -0.0000000000, 0.0000000000, 1.0034120742, -0.0000000000, -0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3483, NaN, -0.0856616000, 0.0000000000, 0.9998138542, -0.0000000000, -0.0856616000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3484, NaN, -0.0000000000, 0.0000000000, 0.9984136739, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3485, NaN, -0.0000000000, 0.0000000000, 1.0003073940, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3486, NaN, -0.0000000000, 0.0000000000, 1.0007766954, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3487, NaN, -0.0000000000, 0.0000000000, 0.9998640704, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3488, NaN, -0.0000000000, 0.0000000000, 1.0006552927, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3489, NaN, -0.0000000000, 0.0000000000, 1.0019148982, -0.0000000000, -0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3490, NaN, -0.0000000000, 0.0000000000, 1.0001599218, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3491, NaN, -0.0000000000, 0.0000000000, 0.9974806403, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3492, NaN, -0.0000000000, 0.0000000000, 0.9903262656, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3493, NaN, -0.0000000000, 0.0000000000, 0.9997934631, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3494, NaN, -0.0000000000, 0.0000000000, 1.0013414417, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3495, NaN, -0.0000000000, 0.0000000000, 0.9733811602, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3496, NaN, -0.0000000000, 0.0000000000, 0.9823835695, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3497, NaN, -0.0501978600, 0.0000000000, 1.0021842059, -0.0000000000, -0.0501978600, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3498, NaN, -0.0000000000, 0.0000000000, 0.9928339588, -0.0000000000, -0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3499, NaN, -0.0442547300, 0.0000000000, 0.9817760794, -0.0000000000, -0.0442547300, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3500, NaN, -0.0000000000, 0.0000000000, 0.9945271865, -0.0000000000, -0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3501, NaN, -0.0000000000, 0.0000000000, 1.0022662993, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3502, NaN, -0.0000000000, 0.0000000000, 1.0228319843, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3503, NaN, -0.0000000000, 0.0000000000, 1.0176795789, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3504, NaN, -0.0000000000, 0.0000000000, 1.0121604741, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3505, NaN, -0.0000000000, 0.0000000000, 1.0309110637, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3506, NaN, -0.0000000000, 0.0000000000, 1.0309242517, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3507, NaN, -0.0000000000, 0.0000000000, 1.0067501421, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3508, NaN, -0.1323919000, 0.0000000000, 1.0024872734, -0.0000000000, -0.1323919000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3509, NaN, -0.0000000000, 0.0000000000, 0.9892894932, -0.0000000000, -0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3510, NaN, -0.0000000000, 0.0000000000, 1.0048296421, -0.0000000000, -0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3511, NaN, -0.0000000000, 0.0000000000, 1.0000068352, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3512, NaN, -0.0269088700, 0.0000000000, 0.9975765210, -0.0000000000, -0.0269088700, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3513, NaN, -0.0365850600, 0.0000000000, 0.9955252609, -0.0000000000, -0.0365850600, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3514, NaN, -0.0000000000, 0.0000000000, 0.9995924182, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3515, NaN, -0.0000000000, 0.0000000000, 1.0003522822, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3516, NaN, -0.0000000000, 0.0000000000, 1.0020736967, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3517, NaN, -0.0000000000, 0.0000000000, 0.9992435703, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3518, NaN, -0.0000000000, 0.0000000000, 1.0018120453, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3519, NaN, -0.0000000000, 0.0000000000, 1.0007783506, -0.0000000000, -0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3520, NaN, -0.0000000000, 0.0000000000, 0.9990884154, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3521, NaN, -0.0000000000, 0.0000000000, 1.0003327694, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3522, NaN, -0.0000000000, 0.0000000000, 1.0189896748, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3523, NaN, -0.0000000000, 0.0000000000, 1.0089400354, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3524, NaN, -0.0000000000, 0.0000000000, 1.0074553235, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3525, 0.0000000000, -0.0000000000, 0.0000000000, 1.0149922509, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3526, NaN, -0.0000000000, 0.0000000000, 1.0059617968, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3527, NaN, -0.0000000000, 0.0000000000, 0.9979252649, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3528, NaN, -0.0000000000, 0.0000000000, 0.9927459249, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3529, NaN, -0.0000000000, 0.0000000000, 0.9958664678, -0.0000000000, -0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3530, NaN, -0.0000000000, 0.0000000000, 0.9925276379, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3531, NaN, -0.0000000000, 0.0000000000, 0.9948755606, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3532, 0.0000000000, -0.0000000000, 0.0000000000, 1.0267817506, -0.0000000000, -0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3533, NaN, -0.0000000000, 0.0000000000, 1.0099300379, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3534, NaN, -0.0000000000, 0.0000000000, 0.9981875075, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3535, 0.0000000000, -0.0000000000, 0.0000000000, 1.0028280336, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3536, NaN, -0.0000000000, 0.0000000000, 1.0015701693, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3537, -0.0000000000, -0.0000000000, 0.0000000000, 1.0021255479, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3538, NaN, -0.0000000000, 0.0000000000, 1.0021900245, -0.0000000000, -0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3539, NaN, -0.0000000000, 0.0000000000, 1.0020053366, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3540, 0.0000000000, -0.0000000000, 0.0000000000, 1.0006743076, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3541, NaN, -0.1836403000, 0.0000000000, 0.9893217354, -0.0000000000, -0.1836403000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3542, NaN, -0.0000000000, 0.0000000000, 1.0014287278, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3543, NaN, -0.0000000000, 0.0000000000, 1.0005577591, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3544, 0.0000000000, -0.0000000000, 0.0000000000, 1.0039224609, -0.0000000000, -0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3545, NaN, -0.0000000000, 0.0000000000, 1.0010210150, -0.0000000000, -0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3546, NaN, -0.0000000000, 0.0000000000, 1.0009909852, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3547, NaN, -0.0000000000, 0.0000000000, 1.0041521359, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3548, NaN, -0.0000000000, 0.0000000000, 1.0041573643, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3549, NaN, -0.0000000000, 0.0000000000, 1.0041539527, -0.0000000000, -0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3550, 0.0000000000, -0.0000000000, 0.0000000000, 1.0011479965, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3551, NaN, -0.0000000000, 0.0000000000, 1.0040147864, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3552, NaN, -0.0000000000, 0.0000000000, 1.0014328606, -0.0000000000, -0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3553, NaN, -0.0204779900, 0.0000000000, 0.9865150035, -0.0000000000, -0.0204779900, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3554, 0.0000000000, -0.0000000000, 0.0000000000, 0.9994259610, -0.0000000000, -0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3555, 0.0000000000, -0.0000000000, 0.0000000000, 1.0008506913, -0.0000000000, -0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3556, -0.0000000000, -0.0000000000, 0.0000000000, 1.0048727951, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3557, -0.0000000000, -0.0000000000, 0.0000000000, 1.0100273794, -0.0000000000, -0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3558, NaN, -0.1103627000, 0.0000000000, 0.9907558347, -0.0000000000, -0.1103627000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3559, NaN, -0.0000000000, 0.0000000000, 0.9985932302, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3560, NaN, -0.0000000000, 0.0000000000, 0.9938212914, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3561, NaN, -0.1020966000, 0.0000000000, 0.9997184527, -0.0000000000, -0.1020966000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3562, -0.0000000000, -0.0000000000, 0.0000000000, 1.0102162716, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3563, NaN, -0.0371051500, 0.0000000000, 1.0003955909, -0.0000000000, -0.0371051500, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3564, NaN, -0.1053952000, 0.0000000000, 0.9834138723, -0.0000000000, -0.1053952000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3565, NaN, -0.0000000000, 0.0000000000, 1.0030072046, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3566, NaN, -0.0425139200, 0.0000000000, 0.9956955498, -0.0000000000, -0.0425139200, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3567, NaN, -0.1024626000, 0.0000000000, 0.9745969208, -0.0000000000, -0.1024626000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3568, NaN, -0.0000000000, 0.0000000000, 1.0030103213, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3569, NaN, -0.0000000000, 0.0000000000, 1.0095114584, -0.0000000000, -0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3570, NaN, -0.0000000000, 0.0000000000, 1.0052087426, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3571, -0.0000000000, -0.0000000000, 0.0000000000, 1.0047997987, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3572, NaN, -0.0000000000, 0.0000000000, 0.9680004261, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3573, NaN, -0.0000000000, 0.0000000000, 0.9889064741, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3574, NaN, -0.0000000000, 0.0000000000, 0.9944084808, -0.0000000000, -0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3575, NaN, -0.0000000000, 0.0000000000, 0.9944602971, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3576, NaN, -0.0000000000, 0.0000000000, 0.9973756050, -0.0000000000, -0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3577, NaN, -0.0000000000, 0.0000000000, 0.9944893413, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3578, NaN, -0.0000000000, 0.0000000000, 0.9844644790, -0.0000000000, -0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3579, NaN, -0.0000000000, 0.0000000000, 0.9915462167, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3580, NaN, -0.0000000000, 0.0000000000, 1.0015839030, -0.0000000000, -0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3581, -0.0000000000, -0.0000000000, 0.0000000000, 1.0320256536, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3582, NaN, -0.0000000000, 0.0000000000, 1.0173992498, -0.0000000000, -0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3583, NaN, -0.0000000000, 0.0000000000, 1.0011080897, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3584, NaN, -0.0000000000, 0.0000000000, 1.0008165097, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3585, NaN, -0.1129664000, 0.0000000000, 1.0002493601, -0.0000000000, -0.1129664000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3586, -0.0000000000, -0.0000000000, 0.0000000000, 1.0041158306, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3587, NaN, -0.0611425800, 0.0000000000, 0.9997344318, -0.0000000000, -0.0611425800, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3588, NaN, -0.0000000000, 0.0000000000, 1.0011911473, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3589, NaN, -0.0000000000, 0.0000000000, 1.0000366702, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3590, NaN, -0.0000000000, 0.0000000000, 1.0004249035, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3591, NaN, -0.0397784300, 0.0000000000, 1.0063251612, -0.0000000000, -0.0397784300, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3592, NaN, -0.0000000000, 0.0000000000, 1.0097415896, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3593, NaN, -0.0000000000, 0.0000000000, 1.0069271554, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3594, NaN, -0.0435896000, 0.0000000000, 0.9768146496, -0.0000000000, -0.0435896000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3595, NaN, -0.0000000000, 0.0000000000, 0.9832635727, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3596, NaN, -0.0372185100, 0.0000000000, 0.9832415152, -0.0000000000, -0.0372185100, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3597, NaN, -0.0000000000, 0.0000000000, 0.9832476408, -0.0000000000, -0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3598, NaN, -0.0000000000, 0.0000000000, 0.9917470691, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3599, NaN, -0.0000000000, 0.0000000000, 0.9989305538, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3600, NaN, -0.0000000000, 0.0000000000, 1.0075129030, -0.0000000000, -0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3601, NaN, -0.0566261800, 0.0000000000, 1.0061835323, -0.0000000000, -0.0566261800, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3602, NaN, -0.0000000000, 0.0000000000, 1.0064843191, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3603, NaN, -0.0314847900, 0.0000000000, 0.9908233155, -0.0000000000, -0.0314847900, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3604, NaN, -0.0000000000, 0.0000000000, 0.9986856140, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3605, NaN, -0.0000000000, 0.0000000000, 1.0018412464, -0.0000000000, -0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3606, NaN, -0.0000000000, 0.0000000000, 1.0017167643, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3607, NaN, -0.0000000000, 0.0000000000, 1.0027093630, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3608, NaN, -0.0000000000, 0.0000000000, 1.0068398315, -0.0000000000, -0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3609, NaN, -0.0000000000, 0.0000000000, 1.0089479417, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3610, NaN, -0.0000000000, 0.0000000000, 1.0068284495, -0.0000000000, -0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3611, NaN, -0.0000000000, 0.0000000000, 1.0025677341, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3612, NaN, -0.0000000000, 0.0000000000, 1.0029681776, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3613, NaN, -0.0000000000, 0.0000000000, 1.0001823965, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3614, NaN, -0.0000000000, 0.0000000000, 1.0011045779, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3615, NaN, -0.0000000000, 0.0000000000, 1.0031033977, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3616, NaN, -0.0000000000, 0.0000000000, 1.0150101855, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3617, NaN, -0.0000000000, 0.0000000000, 1.0111882477, -0.0000000000, -0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3618, NaN, -0.0000000000, 0.0000000000, 1.0122720890, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3619, NaN, -0.0000000000, 0.0000000000, 1.0000070777, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3620, NaN, -0.0000000000, 0.0000000000, 1.0102103991, -0.0000000000, -0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3621, NaN, -0.0000000000, 0.0000000000, 0.9980981669, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3622, NaN, -0.0000000000, 0.0000000000, 1.0076080237, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3623, NaN, -0.0000000000, 0.0000000000, 1.0088207405, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
3624, NaN, -0.0000000000, 0.0000000000, 0.9982331916, -0.0000000000, 0.0000000000, NaN, -0.0000000099, -0.0000000099, 0.0000000000
