--contingency
--label
'Monument_wildfire_data_SD_2'
--Active power constraint
Bus, sum_pg, pd, gsh, v_n, gshvn2, sum_p_li, sum_p_ti, pslackm_n, pslackp_n, p_relax
3763, NaN, -0.0000000000, 0.0000000000, 0.9963467441, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3764, 0.0000000000, -0.0000000000, 0.0000000000, 1.0075493887, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3765, 0.0000000000, -0.0000000000, 0.0000000000, 1.0018883120, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3766, NaN, -0.0000000000, 0.0000000000, 0.9978441688, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3767, NaN, -0.0000000000, 0.0000000000, 0.9995133298, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3768, NaN, -0.0000000000, 0.0000000000, 1.0000571619, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3769, NaN, -0.0000000000, 0.0000000000, 1.0087354344, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3770, NaN, -0.0000000000, 0.0000000000, 1.0087556412, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3771, NaN, -0.0000000000, 0.0000000000, 1.0085672569, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3772, NaN, -0.0000000000, 0.0000000000, 0.9998023081, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3773, NaN, -0.0000000000, 0.0000000000, 1.0001726600, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3774, NaN, -0.0000000000, 0.0000000000, 1.0005743784, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3775, NaN, -0.0998486600, 0.0000000000, 0.9889638825, -0.0000000000, -0.0998486600, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3776, NaN, -0.0000000000, 0.0000000000, 0.9948770855, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3777, NaN, -0.0000000000, 0.0000000000, 1.0067954613, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3778, NaN, -0.0000000000, 0.0000000000, 1.0126668721, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3779, NaN, -0.1196996000, 0.0000000000, 0.9856699552, -0.0000000000, -0.1196996000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3780, NaN, -0.0000000000, 0.0000000000, 0.9983550253, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3781, NaN, -0.0000000000, 0.0000000000, 0.9962219860, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3782, NaN, -0.0000000000, 0.0000000000, 0.9870591561, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3783, NaN, -0.0000000000, 0.0000000000, 0.9986307636, -0.0000000000, -0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3784, NaN, -0.0000000000, 0.0000000000, 0.9991346406, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3785, NaN, -0.0000000000, 0.0000000000, 1.0036578306, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3786, NaN, -0.0000000000, 0.0000000000, 1.0036425708, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3787, NaN, -0.0000000000, 0.0000000000, 0.9996757780, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3788, NaN, -0.0000000000, 0.0000000000, 0.9999752782, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3789, NaN, -0.0000000000, 0.0000000000, 1.0011389939, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3790, NaN, -0.0000000000, 0.0000000000, 1.0020084245, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3791, NaN, -0.0000000000, 0.0000000000, 1.0010175164, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3792, -0.0000000000, -0.0000000000, 0.0000000000, 0.9991561706, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3793, -0.0000000000, -0.0000000000, 0.0000000000, 0.9992703967, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3794, NaN, -0.0000000000, 0.0000000000, 1.0018494187, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3795, NaN, -0.0000000000, 0.0000000000, 0.9996850594, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3796, NaN, -0.0000000000, 0.0000000000, 1.0020034616, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3797, NaN, -0.0000000000, 0.0000000000, 0.9997998008, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3798, NaN, -0.0000000000, 0.0000000000, 1.0008892605, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3799, NaN, -0.0000000000, 0.0000000000, 0.9998845774, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3800, NaN, -0.0000000000, 0.0000000000, 0.9989262577, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3801, NaN, -0.0563858300, 0.0000000000, 0.9979757382, -0.0000000000, -0.0563858300, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3802, NaN, -0.0462114700, 0.0000000000, 0.9989621567, -0.0000000000, -0.0462114700, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3803, NaN, -0.0000000000, 0.0000000000, 0.9996207702, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3804, NaN, -0.0000000000, 0.0000000000, 0.9993852400, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3805, NaN, -0.0000000000, 0.0000000000, 1.0016471908, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3806, NaN, -0.0000000000, 0.0000000000, 1.0072269937, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3807, NaN, -0.0000000000, 0.0000000000, 1.0036240497, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3808, NaN, -0.0000000000, 0.0000000000, 0.9979772413, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3809, -0.0000000000, -0.0000000000, 0.0000000000, 1.0016405064, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3810, NaN, -0.0000000000, 0.0000000000, 1.0005635300, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3811, NaN, -0.0000000000, 0.0000000000, 0.9868999391, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3812, NaN, -0.0000000000, 0.0000000000, 0.9877236458, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3813, NaN, -0.0000000000, 0.0000000000, 0.9993323429, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3814, NaN, -0.0000000000, 0.0000000000, 1.0012904074, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3815, NaN, -0.0000000000, 0.0000000000, 1.0013395022, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3816, NaN, -0.0000000000, 0.0000000000, 1.0014938717, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3817, NaN, -0.0000000000, 0.0000000000, 1.0020922251, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3818, NaN, -0.0000000000, 0.0000000000, 1.0012978392, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3819, NaN, -0.0000000000, 0.0000000000, 1.0041495180, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3820, NaN, -0.0000000000, 0.0000000000, 1.0042603058, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3821, NaN, -0.0000000000, 0.0000000000, 1.0063363512, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3822, NaN, -0.0000000000, 0.0000000000, 1.0000066187, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3823, NaN, -0.0000000000, 0.0000000000, 1.0041239257, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3824, NaN, -0.0000000000, 0.0000000000, 0.9915211212, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3825, NaN, -0.0000000000, 0.0000000000, 1.0062367572, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3826, NaN, -0.0000000000, 0.0000000000, 1.0043906545, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3827, NaN, -0.0000000000, 0.0000000000, 1.0042270427, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3828, NaN, -0.0000000000, 0.0000000000, 0.9979895315, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3829, NaN, -0.0000000000, 0.0000000000, 1.0066920695, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3830, NaN, -0.0000000000, 0.0000000000, 0.9978453707, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3831, NaN, -0.0000000000, 0.0000000000, 1.0003622129, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3832, NaN, -0.0000000000, 0.0000000000, 0.9999946303, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3833, NaN, -0.0000000000, 0.0000000000, 0.9983275788, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3834, NaN, -0.0000000000, 0.0000000000, 0.9907216978, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3835, NaN, -0.0000000000, 0.0000000000, 1.0039845739, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3836, NaN, -0.0000000000, 0.0000000000, 1.0057385807, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3837, NaN, -0.0000000000, 0.0000000000, 1.0057441899, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3838, NaN, -0.0000000000, 0.0000000000, 1.0041522142, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3839, NaN, -0.0000000000, 0.0000000000, 1.0016321998, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3840, NaN, -0.0000000000, 0.0000000000, 1.0009703389, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3841, NaN, -0.0000000000, 0.0000000000, 0.9971790003, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3842, NaN, -0.0000000000, 0.0000000000, 0.9880397973, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3843, NaN, -0.0000000000, 0.0000000000, 1.0037304236, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3844, NaN, -0.0000000000, 0.0000000000, 1.0001802844, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3845, NaN, -0.0000000000, 0.0000000000, 1.0021247545, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3846, NaN, -0.0000000000, 0.0000000000, 1.0004048449, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3847, NaN, -0.0000000000, 0.0000000000, 1.0000801025, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3848, NaN, -0.0000000000, 0.0000000000, 0.9998294119, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3849, NaN, -0.0000000000, 0.0000000000, 0.9999726489, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3850, 0.0000000000, -0.0000000000, 0.0000000000, 1.0086003650, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3851, NaN, -0.0000000000, 0.0000000000, 1.0035597273, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3852, NaN, -0.0000000000, 0.0000000000, 1.0002016539, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3853, NaN, -0.0000000000, 0.0000000000, 1.0009179410, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3854, 0.0000000000, -0.0000000000, 0.0000000000, 1.0048563782, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3855, NaN, -0.0000000000, 0.0000000000, 1.0036056334, -0.0000000000, -0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3856, NaN, -0.0000000000, 0.0000000000, 1.0002275079, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3857, NaN, -0.0000000000, 0.0000000000, 1.0018636085, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3858, NaN, -0.0000000000, 0.0000000000, 1.0006661881, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3859, NaN, -0.0000000000, 0.0000000000, 1.0022572640, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3860, NaN, -0.0000000000, 0.0000000000, 1.0026133485, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3861, NaN, -0.0000000000, 0.0000000000, 1.0010032644, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3862, NaN, -0.0000000000, 0.0000000000, 0.9998191225, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3863, NaN, -0.0000000000, 0.0000000000, 1.0017510032, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3864, NaN, -0.0000000000, 0.0000000000, 1.0043869809, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3865, NaN, -0.0000000000, 0.0000000000, 0.9960584054, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3866, NaN, -0.0000000000, 0.0000000000, 0.9953797079, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3867, NaN, -0.0000000000, 0.0000000000, 1.0015290782, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3868, NaN, -0.0000000000, 0.0000000000, 1.0006598165, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3869, NaN, -0.0000000000, 0.0000000000, 1.0016961667, -0.0000000000, -0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3870, NaN, -0.0000000000, 0.0000000000, 0.9969354373, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3871, NaN, -0.0000000000, 0.0000000000, 1.0019670781, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3872, NaN, -0.0000000000, 0.0000000000, 1.0042500999, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3873, 0.0000000000, -0.2043053000, 0.0000000000, 1.0059741287, -0.0000000000, -0.2043053000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3874, NaN, -0.0000000000, 0.0000000000, 1.0051720221, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3875, 0.0000000000, -0.0000000000, 0.0000000000, 1.0057846283, -0.0000000000, -0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3876, NaN, -0.0000000000, 0.0000000000, 1.0056226613, -0.0000000000, -0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3877, NaN, -0.0000000000, 0.0000000000, 0.9969871084, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3878, NaN, -0.0000000000, 0.0000000000, 1.0049333693, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3879, NaN, -0.0569177000, 0.0000000000, 0.9947962573, -0.0000000000, -0.0569177000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3880, NaN, -0.0000000000, 0.0000000000, 0.9951180529, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3881, NaN, -0.0000000000, 0.0000000000, 1.0040872790, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3882, NaN, -0.0000000000, 0.0000000000, 1.0016441249, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3883, NaN, -0.0000000000, 0.0000000000, 0.9888790068, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3884, 0.0000000000, -0.0000000000, 0.0000000000, 1.0072117706, -0.0000000000, -0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3885, NaN, -0.0000000000, 0.0000000000, 0.9884382420, -0.0000000000, -0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3886, NaN, -0.0000000000, 0.0000000000, 1.0043639278, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3887, NaN, -0.0000000000, 0.0000000000, 0.9972594522, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3888, NaN, -0.0000000000, 0.0000000000, 0.9995908064, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3889, NaN, -0.0000000000, 0.0000000000, 0.9982455851, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3890, NaN, -0.0000000000, 0.0000000000, 0.9983074084, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3891, NaN, -0.0000000000, 0.0000000000, 0.9990883176, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3892, NaN, -0.0000000000, 0.0000000000, 0.9983124209, -0.0000000000, -0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3893, NaN, -0.0000000000, 0.0000000000, 0.9988007450, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3894, NaN, -0.0000000000, 0.0000000000, 0.9988252603, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3895, NaN, -0.0000000000, 0.0000000000, 0.9988788483, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3896, NaN, -0.0000000000, 0.0000000000, 0.9987627834, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3897, NaN, -0.0000000000, 0.0000000000, 0.9993036399, -0.0000000000, -0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3898, NaN, -0.0000000000, 0.0000000000, 0.9996664456, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3899, NaN, -0.2859707000, 0.0000000000, 0.9996960266, -0.0000000000, -0.2859707000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3900, NaN, -0.0000000000, 0.0000000000, 0.9998146816, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3901, NaN, -0.0000000000, 0.0000000000, 0.9993052682, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3902, NaN, -0.0000000000, 0.0000000000, 0.9995277003, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3903, NaN, -0.0000000000, 0.0000000000, 0.9997484604, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3904, NaN, -0.0000000000, 0.0000000000, 1.0009466852, -0.0000000000, -0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3905, NaN, -0.0000000000, 0.0000000000, 1.0001586567, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3906, NaN, -0.0000000000, 0.0000000000, 1.0010187345, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3907, NaN, -0.0000000000, 0.0000000000, 1.0008715423, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3908, 0.0000000000, -0.0000000000, 0.0000000000, 1.0011702951, -0.0000000000, -0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3909, NaN, -0.0000000000, 0.0000000000, 0.9990931631, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3910, NaN, -0.0000000000, 0.0000000000, 1.0001465724, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3911, NaN, -0.0000000000, 0.0000000000, 1.0024552128, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3912, NaN, -0.0000000000, 0.0000000000, 0.9996705178, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3913, NaN, -0.0000000000, 0.0000000000, 0.9993313254, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3914, NaN, -0.0000000000, 0.0000000000, 1.0000510629, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3915, 0.0000000000, -0.0000000000, 0.0000000000, 1.0030959872, -0.0000000000, -0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3916, NaN, -0.0000000000, 0.0000000000, 0.9995284599, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3917, NaN, -0.0000000000, 0.0000000000, 1.0014048159, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3918, NaN, -0.0000000000, 0.0000000000, 1.0008310755, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3919, NaN, -0.0000000000, 0.0000000000, 0.9999809627, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3920, NaN, -0.0000000000, 0.0000000000, 0.9999256526, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3921, NaN, -0.0000000000, 0.0000000000, 1.0000204728, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3922, NaN, -0.0000000000, 0.0000000000, 1.0000162873, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3923, NaN, -0.0000000000, 0.0000000000, 0.9999957208, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3924, NaN, -0.0000000000, 0.0000000000, 1.0002157300, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3925, NaN, -0.0000000000, 0.0000000000, 1.0014128983, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3926, NaN, -0.0000000000, 0.0000000000, 1.0020330690, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3927, NaN, -0.0000000000, 0.0000000000, 1.0020664285, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3928, NaN, -0.0000000000, 0.0000000000, 1.0020978318, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3929, NaN, -0.0000000000, 0.0000000000, 0.9988316876, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3930, NaN, -0.0121026700, 0.0000000000, 0.9985583286, -0.0000000000, -0.0121026700, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3931, NaN, -0.0000000000, 0.0000000000, 0.9985671220, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3932, NaN, -0.0000000000, 0.0000000000, 0.9987059205, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3933, NaN, -0.0000000000, 0.0000000000, 0.9982924976, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3934, 0.0000000000, -0.0000000000, 0.0000000000, 0.9983095134, -0.0000000000, -0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3935, NaN, -0.0000000000, 0.0000000000, 0.9998072449, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3936, NaN, -0.0360253000, 0.0000000000, 0.9987135768, -0.0000000000, -0.0360253000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3937, NaN, -0.0000000000, 0.0000000000, 0.9988976272, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3938, NaN, -0.0000000000, 0.0000000000, 1.0004973214, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3939, 0.0000000000, -0.0000000000, 0.0000000000, 1.0008263260, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3940, NaN, -0.0000000000, 0.0000000000, 0.9997009061, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3941, 0.0000000000, -0.0000000000, 0.0000000000, 1.0002905663, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3942, 0.0000000000, -0.0000000000, 0.0000000000, 1.0002544881, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3943, 0.0000000000, -0.0000000000, 0.0000000000, 0.9997438156, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3944, 0.0000000000, -0.0000000000, 0.0000000000, 1.0028748854, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3945, NaN, -0.0000000000, 0.0000000000, 0.9991414802, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
3946, NaN, -0.0000000000, 0.0000000000, 1.0031123286, -0.0000000000, 0.0000000000, NaN, -0.0000000090, -0.0000000090, 0.0000000000
